;Version, 1, 0
;noise figure
;X, Y
;Re, Re
;freq, Noise Figure
;Hz, dB
-18164062.5,4.410439285097703
-17968750,4.397752813318395
-17773437.5,4.384995288866009
-17578125,4.372167750230765
-17382812.5,4.359271386459569
-17187500,4.346307548943566
-16992187.5,4.333277764069657
-16796875,4.320183746801489
-16601562.5,4.307027415251415
-16406250,4.293810906320179
-16210937.5,4.280536592481781
-16015625,4.26720709980065
-15820312.5,4.253825327259757
-15625000,4.240394467509572
-15429687.5,4.22691802912961
-15234375,4.213399860517492
-15039062.5,4.199844175523428
-14843750,4.186255580948055
-14648437.5,4.172639106049036
-14453125,4.15900023418598
-14257812.5,4.145344936765078
-14062500,4.13167970964214
-13867187.5,4.118011612147961
-13671875,4.104348308928355
-13476562.5,4.090698114782274
-13281250,4.077070042706578
-13085937.5,4.063473855354103
-12890625,4.049920120135894
-12695312.5,4.036420268199926
-12500000,4.022986657528117
-12304687.5,4.009632640415466
-12109375,3.996372635580554
-11914062.5,3.983222205200797
-11718750,3.97019813712725
-11523437.5,3.957318532577346
-11328125,3.944602899583757
-11132812.5,3.932072252483012
-10937500,3.919749217718767
-10742187.5,3.907658146232555
-10546875,3.895825232683304
-10351562.5,3.884278641736975
-10156250,3.873048641606068
-9960937.5,3.862178072973486
-9765625,3.851732785735371
-9570312.5,3.841708895441792
-9375000,3.83214656814192
-9179687.5,3.823088853194017
-8984375,3.814581861199759
-8789062.5,3.806674948597496
-8593750,3.799420908297484
-8398437.5,3.792876165579233
-8203125,3.787100978178102
-8007812.5,3.782159639258092
-7812500,3.778120681598757
-7617187.5,3.77505708098718
-7421875,3.773046456363252
-7226562.5,3.772171263803468
-7031250,3.772518980887846
-6835937.5,3.774182277413641
-6640625,3.777259167772365
-6445312.5,3.781853139598465
-6250000,3.78807325255536
-6054687.5,3.796034200321566
-5859375,3.805856328020005
-5664062.5,3.817665596488836
-5468750,3.831593483949774
-5273437.5,3.847776814838101
-5078125,3.86635750481406
-4882812.5,3.887997717049967
-4687500,3.912675253115235
-4492187.5,3.940200765639287
-4296875,3.970731905877973
-4101562.5,4.004428473590811
-3906250,4.041451408337568
-3710937.5,4.081961615354226
-3515625,4.126118617736012
-3320312.5,4.17407902903905
-3125000,4.225994843408426
-2929687.5,4.282011544032531
-2734375,4.342266035077502
-2539062.5,4.406884407306674
-2343750,4.475979553245151
-2148437.5,4.549648654045437
-1953125,4.62797056709941
-1757812.5,4.711003151117416
-1562500,4.79878057441327
-1367187.5,4.891310664102908
-1171875,4.988572375901998
-976562.5,5.204452778585844
-781250,6.159141808324803
-585937.5,6.978867065336265
-390625,7.702942260152927
-195312.5,8.355993869506882
0,8.716945902081244
195312.5,8.604320280308649
390625,8.198993075421161
585937.5,7.721439087683387
781250,7.146432368535633
976562.5,6.43406252930744
1171875,6.457509409734128
1367187.5,6.595996274011732
1562500,6.735057029635635
1757812.5,6.87414390162796
1953125,7.012693306944216
2148437.5,7.150131673840771
2343750,7.285881781511188
2539062.5,7.419369486776876
2734375,7.550030698577278
2929687.5,7.677318447573453
3125000,7.800709884674858
3320312.5,7.91971303222608
3515625,8.033873107364331
3710937.5,8.142778240371394
3906250,8.246064422632587
4101562.5,8.343419539463001
4296875,8.434586372074287
4492187.5,8.519364488984177
4687500,8.597610988337683
4882812.5,8.669240096194848
5078125,8.734565665887127
5273437.5,8.793783816331009
5468750,8.846451752329921
5664062.5,8.892687790121204
5859375,8.932651154706088
6054687.5,8.966536887257197
6250000,8.994570528308447
6445312.5,9.017002739503074
6640625,9.034104010584945
6835937.5,9.046159577483641
7031250,9.05346465350882
7226562.5,9.056320051013387
7421875,9.055028246476546
7617187.5,9.049889919563368
7812500,9.041200976713137
8007812.5,9.029250053172978
8203125,9.014316473958008
8398437.5,8.996668644213187
8593750,8.976562832560987
8789062.5,8.954242306748007
8984375,8.929936779109703
9179687.5,8.903862119316257
9375000,8.876220293303643
9570312.5,8.847199489766856
9765625,8.81697439869283
9960937.5,8.785706610009944
10156250,8.753586442139284
10351562.5,8.720719878474727
10546875,8.687222071059681
10742187.5,8.653207685024688
10937500,8.618781217316819
11132812.5,8.584037645414922
11328125,8.549063068593462
11523437.5,8.513935334245074
11718750,8.478724643651505
11914062.5,8.443494133041424
12109375,8.408300427068804
12304687.5,8.373194162858189
12500000,8.338220483651609
12695312.5,8.303419501688643
12890625,8.268826730581564
13085937.5,8.23447348777586
13281250,8.200387268016897
13476562.5,8.166592089003377
13671875,8.133108810496463
13867187.5,8.099955428319111
14062500,8.067147344664379
14257812.5,8.034697616232609
14453125,8.002617181609281
14648437.5,7.970915069368288
14843750,7.93959858825517
15039062.5,7.908673500796413
15234375,7.87814418161586
15429687.5,7.848013761633283
15625000,7.818284259304683
15820312.5,7.788956699945674
16015625,7.760031224129694
16210937.5,7.731507186084947
16406250,7.703383242945032
16601562.5,7.675657435625642
16796875,7.648327262076974
16992187.5,7.621389743565243
17187500,7.594841484607316
17382812.5,7.568678727124652
17578125,7.542897399323464
17773437.5,7.517493159795306
17968750,7.492461437254534
18164062.5,7.467797466322651
18359375,7.443496319706732
18554687.5,7.419552937118686
18750000,7.395962151234279
18945312.5,7.372718710945247
19140625,7.349817302193919
19335937.5,7.327252566573257
19531250,7.305019117942339
19726562.5,7.283111557211679
19921875,7.261524485493226
20117187.5,7.240252515753839
20312500,7.219290283128762
20507812.5,7.198632454016442
20703125,7.178273734069566
20898437.5,7.158208875193198
21093750,7.138432681644042
21289062.5,7.118940015323198
21484375,7.099725800335918
21679687.5,7.080785026889537
21875000,7.06211275460764
22070312.5,7.04370411529853
22265625,7.025554315263035
22460937.5,7.007658637146392
22656250,6.990012441429512
22851562.5,6.972611167559236
23046875,6.955450334778785
23242187.5,6.938525542667026
23437500,6.921832471455716
23632812.5,6.905366882104253
23828125,6.889124616195616
24023437.5,6.873101595653405
24218750,6.857293822308879
24414062.5,6.841697377336083
24609375,6.826308420561513
24804687.5,6.811123189683918
25000000,6.7961379993979
25195312.5,6.781349240439043
25390625,6.766753378565719
25585937.5,6.752346953489034
25781250,6.738126577747941
25976562.5,6.724088935546718
26171875,6.710230781569967
26367187.5,6.696548939754694
26562500,6.683040302061197
26757812.5,6.669701827213768
26953125,6.656530539440538
27148437.5,6.643523527207429
27343750,6.630677941941742
27539062.5,6.617990996767109
27734375,6.60545996523608
27929687.5,6.5930821800703
28125000,6.580855031909152
28320312.5,6.568775968071257
28515625,6.556842491326844
28710937.5,6.545052158680262
28906250,6.533402580177522
29101562.5,6.521891417721062
29296875,6.510516383904027
29492187.5,6.499275240864802
29687500,6.488165799159448
29882812.5,6.477185916651315
30078125,6.466333497425356
30273437.5,6.455606490714719
30468750,6.445002889857906
30664062.5,6.434520731265239
30859375,6.424158093416024
31054687.5,6.413913095869848
31250000,6.403783898302496
31445312.5,6.393768699556645
31640625,6.383865736722453
31835937.5,6.374073284230438
32031250,6.364389652966315
